Rank,Username,Quizzes_Participated,Avg_Points,Avg_Time,Final_Score,Remark
254,Beza_2116,1,2.0,97.0,22.163327497892755,3🌟
255,Asdam2121,1,2.0,97.0,22.163327497892755,3🌟
256,linajg,2,1.0,78.5,21.977025998477746,3🌟
257,Rebcca1,1,2.0,99.0,21.902992186011055,3🌟
258,Semi2424,2,1.5,99.0,20.763055079092815,3🌟
259,brook2005,1,2.0,112.0,20.437443845462713,3🌟
260,Mahi1219Maki,1,1.0,86.0,19.644946614011992,2🌟
261,Esu_Kind,2,1.5,112.5,19.2479035639413,2🌟
262,እናቴ ሁሌም በልቤ ውስጥ አለሽ!,1,2.0,170.0,16.629670736219015,2🌟
263,Fsha2921,1,2.0,177.0,16.338876452403795,2🌟
264,Tede121316,1,1.0,113.0,16.172009795736628,2🌟
